,numero,nombre,apodo,juego,arquetipo,posicion_en,elemento_en,disparo,control,tecnica,defensa,fisico,velocidad,inteligencia,total,age_group,genero,rol,imagen_url,fecha_creacion,fecha_actualizacion
2103,1729,Majdi Ismail,Majdi,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/j/0j0eabbb-s8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2104,1733,Rajab Ismail,Rajab,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/h/whqtnf8_okm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2105,1734,Adel Siddique,Siddique,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Mountain,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/o/2ozy0cj37q8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2106,1735,Eliza Mannan,Eliza,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Mountain,126,145,147,107,105,105,130,865,Adult,Female,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/c/f/cfvj1znj93e.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2107,1746,Paekyeong Park,Park,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/j/_j12ogu2l1u.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2108,1747,Eunyeong Kim,Kim,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/6/h/6h7p0sxub5u.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2109,1753,Jung-Hoon Yi,Yi,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/v/hv1k-o559as.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2110,1755,Joon-Ho Ja,Ja,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/o/woneakqllt0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2111,1762,Peter Cole,Cole,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/7/p/7p7juhdnuy8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2112,1763,Gary Mane,Mane,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/n/knkodel35bu.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2113,1764,Paul Appleton,Appleton,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/n/-n1wytmve-8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2114,1765,Eric Purpleton,Purplet.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/l/plerfsavznu.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2115,1772,Sirius Pounding,Pounding,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/sephgl9w6uc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2116,1773,Aaron Adams,Adams,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Forest,154,145,133,107,105,105,116,865,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vwj02v5fvcs.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2117,1779,Beldio Smeraldo,Smeraldo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/i/9ivpir4hc78.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2118,1781,Giallo Topazio,Topazio,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/g/4gb2-zdfi38.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2119,1788,Amaranto Rubino,Rubino,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/g/0gkszczyz9s.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2120,1790,Mister D,Mister D,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Wind,126,145,147,107,105,105,130,865,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-svbqfl4xe.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2121,1796,Esteban Carlos,Carlos,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/i/dibjwjb7cc0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2122,1797,Sergio Pérez,Pérez,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/k/skwo7c9bxxc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2123,1798,Roberto Torres,Roberto,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/g/ygpwkr-jwo0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2124,1799,Pablo Castillo,Castillo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pi-rnuyz79c.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2125,1800,Leone Badigo,Badigo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/g/hglc9vrqar8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2126,1803,Mario Saviola,Saviola,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/p/npgpuykyvxm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2127,1805,Herman Samuel,Samuel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/g/ugwutuqohek.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2128,1806,Ricardo Agüero,Agüero,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Mountain,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/p/0pth-jlgyku.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2129,1813,Steve Woodmark,Woodmark,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/0/p0mvvnh489k.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2130,1815,Shane Pierce,Pierce,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/2/k2cszveg2xk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2131,1818,Gabriel Jax,Jax,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Mountain,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/e/kezhpunpxde.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2132,1822,Petie Pooma,Pooma,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/q/gq9iuqqnn70.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2133,1823,Norbert Poindexter,Dexter,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/_/m_e9hnffsbe.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2134,1824,Mac Scryde,Mac,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Mountain,126,145,147,107,105,105,130,865,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p5ablimxgic.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2135,1832,Giorgio Giannini,Giorgio,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/2/q2wqhdncois.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2136,1833,Dante Diavolo,Diavolo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/e/benlqibmf7e.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2137,1837,Enrico Oliviero,Oliviero,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/z/vzfzj-9nr3u.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2138,1845,Presa Passos,Passos,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/y/rywsduv_9de.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2139,1846,Borboleta Barboza,Barboza,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/w/awnnwrzfqws.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2140,1847,Coruja Cerezo,Cerezo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/a/uayvbcwn3pe.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2141,1848,Leonardo Almeida,Almeida,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fyp0sjwda8s.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2142,1854,Tigre Mendes,Mendes,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/8/i8nxmzekmfu.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2143,1855,Grillo Santos,Santos,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/t/ctee1erctlk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2144,1863,Cecil Crowley,Owl,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/a/najh36dq4p0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2145,1864,Seth Hedges,Hedgehog,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/y/8ysaaflqvac.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2146,1865,Niccolo Mantegna,Mantis,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/y/iytyrimiyl0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2147,1866,Damien Crawford,Crow,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/w/5wc5g3ayfwc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2148,1868,Sedgley Scofield,Scorpio,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,FW,Forest,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/w/mw2vxjvbtju.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2149,1871,Bandy Horsman,Zebra,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/w/1wjdhyufocm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2150,1872,Ali Caiman,Gator,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Wind,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-s8mniljvk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2151,1880,Quint Hampton,Hampton,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/a/ta3ndygsmq8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2152,1881,Yasir Haddad,Haddad,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/y/cyggungwlju.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2153,1882,Keith Ryan,Ryan,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oy5efaf0sc8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2154,1883,Maximino Cruz,Maximino,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/w/zwi_y_jobvu.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2155,1888,Vic Vitrum,Vitrum,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vw3bv6njqle.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2156,1890,Jazzy Hedgeer,Hedgeer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/r/erlpryeri2c.png,2025-12-21 14:50:42,2025-12-21 14:50:42
2157,1897,Roland Pérec,Pérec,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/m/_m6762avgvs.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2158,1899,Stéphane Hinault,Hinault,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/6/o/6o0cme_3mjs.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2159,1900,Romuald Huysmans,Huysmans,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/l/m/lmfjl7znhqe.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2160,1901,Jérôme Hervaud,Hervaud,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/l/o/loeur6qea8k.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2161,1902,Alain Favreau,Favreau,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/m/umvp8f2-tpm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2162,1906,Claude Moreau,Moreau,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/o/2olmbbradp8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2163,1907,Michel Morland,Morland,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Wind,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/h/whotscksojm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2164,1913,Juan Nadal,Nadal,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/m/fmu9o-5tywk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2165,1914,Igor Ferreira,Ferreira,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/k/ukfcjbfp1lm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2166,1915,Pedro Moreno,Moreno,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/o/aogesmclsak.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2167,1916,Miguel Pereira,Pereira,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/m/rmrl_z6x_pm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2168,1922,Carlos Arroyo,Arroyo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/o/wofg1jymdq0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2169,1923,Federico Rubiera,Rubiera,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/h/2h8vmuhu2we.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2170,1929,Theodor Ulrich,Ulrich,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/g/bggci_uohrm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2171,1930,Jan Oster,Oster,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Forest,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/i/qirjlaisqik.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2172,1931,Niklas Kuster,Kuster,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/i/eiu7unlwndm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2173,1932,Jonas Polk,Polk,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/k/vkfa5ytkguk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2174,1938,Ernst Fliedner,Fliedner,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/serfzildcxc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2175,1945,Anton Nortje,Nortje,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Mountain,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/n/dnoee1virym.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2176,1946,Adam Marunga,Marunga,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/l/sl_lpkzy8rk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2177,1947,Reggie Ines,Ines,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Wind,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/p/ypa9yhw6bum.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2178,1948,Siyabonga Mahlangu,Mahlangu,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/n/pnxc14wa2nk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2179,1949,Nathan Tswane,Tswane,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Wind,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/p/hpqrv5fjxle.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2180,1950,Melisizwe Zamani,Zamani,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,FW,Fire,154,145,133,107,105,105,116,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/2/n/2nbwcg5z64s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2181,1955,Themba Sepeng,Sepeng,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,126,145,147,107,105,105,130,865,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/g/0gcssfrf_-s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
2182,1961,Sachinel,Sachinel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,MF,Mountain,126,145,147,107,105,105,130,865,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/9/e9_q4er4p5s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
